Dialogue_0043,,날 납치한 납치범은 방을 나간 것 같다.,,,,,EOL
Dialogue_0044,,너무 반항하는 걸 티내면 날 어떻게 할지 몰라...,,,,,EOL
Dialogue_0045,,납치범의 앞에서는 얌전한 척을 하고 납치범이 자리를 비웠을 때 탈출에 대한 정보를 찾아봐야겠다.,,,,,EOL
Dialogue_0046,,곰인형들이 무더기로 침대 위에 올려져 있다.,,,,,EOL
Dialogue_0047,,잠 잘때마다 느낀 찝찝함은 얘네들 때문이었나...,,,,,EOL
Dialogue_0048,,레이스가 잔뜩 달린 이불이다.,,,,,EOL
Dialogue_0049,,평소의 내 취향과는 거리가 있다.,,,,,EOL
Dialogue_0050,,감기약과 캔에 담긴 술이다.,,,,,EOL
Dialogue_0051,,술과 약을 함께 먹는 건가?,,,,,EOL
Dialogue_0052,,약은 꽤 많이 비워져있다.,,,,,EOL
Dialogue_0053,,그나저나 빨대에도 리본을 달아놨네....,,,,,EOL
Dialogue_0054,,책상 위에 있는 스탠드 조명이다.,,,,,EOL
Dialogue_0055,,곰 모양의 귀가 달려있다.,,,,,EOL
Dialogue_0056,,취향 한 번 확고하네,,,,,EOL
Dialogue_0057,,곰인형들이 빽빽하게 놓여진 수납장이다.,,,,,EOL
Dialogue_0058,,인형들은 모두 어딘가 서툴게 꿰매지거나 고쳐진 흔적이 있다.,,,,,EOL
Dialogue_0059,,직접 리폼한건가? \n취향 한 번....,,,,,EOL
Dialogue_0060,,침대 위에 놓여진 베개이다.,,,,,EOL
Dialogue_0061,,이불과 마찬가지로 레이스가 많이 달려있다.,,,,,EOL
Dialogue_0062,,응? 뭐가 잡히는 것 같기도 하고...,,,,,EOL
Dialogue_0063,,기분 탓이 아니었다.,,,,,EOL
Dialogue_0064,,베개 안엔 캐릭터 모양의 부적이 들어있다. \n건강이라 써져있는건가?,,,,,EOL
Dialogue_0065,,찝찝하게 베개에 넣어놨네...,,,,,EOL
Dialogue_0066,,이미 조사했어. \n다른 걸 살펴보자.,,,,,EOL
Dialogue_0067,,우연의 일기장이다. \n잠금 장치가 걸려있다.,,,,,EOL
Dialogue_0068,,하트 안에 생일케이크가 들어있는 표지다.,,,,,EOL
Dialogue_0069,,20XX년 10월 30일,,,,,EOL
Dialogue_0070,,내일은 혼자 바다를 보러 간다. ,,,,,EOL
Dialogue_0071,,나랑 같이 보러가자고 약속했으면서…. 나를 사랑한다고 했으면서…. ,,,,,EOL
Dialogue_0072,,거짓말은 싫어. 그치만 사랑해. 보고 싶어. ,,,,,EOL
Dialogue_0073,,"아, 이미 죽었나. ",,,,,EOL
Dialogue_0074,,우연의 일기 내용이다.,,,,,EOL
Dialogue_0075,,오늘은 10월 초다. 9월 달의 일기를 잘못 쓴걸까?,,,,,EOL
Dialogue_0076,,그리고 나 이전에도 잡혀 온 사람이 있었던걸까?,,,,,EOL
Dialogue_0077,,다이어리가 열리지 않는다.,,,,,EOL
Dialogue_0078,,이 비밀번호가 아닌가보다.,,,,,EOL
Dialogue_0079,,곰인형 사이에 시계가 있다.,,,,,EOL
Dialogue_0080,,이건 고장났네.,,,,,EOL
Dialogue_0081,,시계 안에 열쇠가 들어있다.,,,,,EOL
Dialogue_0082,,열쇠는 빼고 시계는 제자리에 냅두자.,,,,,EOL
Dialogue_0083,,우연의 노트북이다. \n비밀번호가 걸려있다.,,,,,EOL
Dialogue_0084,,힌트는 ,,,,추후 추가,EOL
Dialogue_0085,,우연의 노트북이다. ,,,,후추 추가,EOL
Dialogue_0086,,이런저런한 창이 켜져있다,,,,추후 추가,EOL
Dialogue_0087,,노트북이 열리지 않는다.,,,,,EOL
Dialogue_0088,,자퇴서이다.,,,,,EOL
Dialogue_0089,,이름칸에 우연이라고 적혀있다.,,,,,EOL
Dialogue_0090,,이름이 우연이구나....,,,,,EOL
Dialogue_0091,,카펫이 원래대로 돌아갔다.,,,,,EOL
Dialogue_0092,,베개 안에서 건강이라고 적혀있던 캐릭터 부적을 발견했다. \n미신에 기댈 정도로 몸이 안좋은건가?,,,,메모,EOL
Dialogue_0093,,내 생일을 비밀번호로 한 우연의 일기장이다. \n날짜를 착각한듯한 일기엔 나 이전에도 누군가를 납치한 듯한 내용이 적혀있었다.,,,,메모,EOL
Dialogue_0094,,5시 30분으로 맞추니 시계가 열렸다. \n시계 안에는 알 수 없는 열쇠가 들어있었다.,,,,메모,EOL
Dialogue_0095,,우연의 노트북을 열었다. \n그 안에는 이런저런 내용이 있었다.,,,,추후 추가,EOL
Dialogue_0096,,바다가 그려진 포스터다. ,,,,,EOL
Dialogue_0097,,처음에 일어났을 땐 창문인지 알았어....,,,,,EOL
Dialogue_0098,,칼이 있으면 뜯을 수 있을지도.,,,,,EOL
Dialogue_0099,,꾸며져 있는 커터칼이다.,,,,,EOL
Dialogue_0100,,어딘가에 쓸 일이 있을지도 모르니 챙겨두자.,,,,,EOL
Dialogue_0101,,커터칼로 포스터의 밑부분을 살살 긁었다.,,,,,EOL
Dialogue_0102,,포스터의 뒷장에는 연인끼라 가기 좋은 데이트 장소라고 적혀있다.,,,,,EOL
Dialogue_0103,,이런거에 로망이 있나?,,,,,EOL
Dialogue_0104,,다시 원래대로 붙여두자.,,,,,EOL
Dialogue_0105,,창문처럼 보이는 포스터를 발견했다.\n뒷장을 살펴보니 데이트명소를 홍보하는 홍보 포스터였다.,,,,,EOL
Dialogue_0106,,우연의 옷장이다.,,,,,EOL
Dialogue_0107,,...취향이 역시 확고하단 말이지.,,,,,
Dialogue_0108,,취향이 확고한 우연의 가방이다.\n전단지가 삐져나와있다.,,,,,
Dialogue_0109,,커피캣....../n내가 자주 가던 프랜차이즈 카페이다./n오픈이 5시 30분이라 밤샐 때 용이했지.,,,,,
Dialogue_0110,,"자물쇠로 잠겨있는 상자이다,\n열쇠가 필요해.",,,,,EOL
Dialogue_0111,,내가 자주 가던 프랜차이즈 카페의 전단지를 발견했다.\n오픈이 5:30분이라는 홍보를 많이 했던 기억이 있다.,,,,,
,,,,,,,
test1,,내 이름은 {PlayerName}입니다.,,,TRUE,,EOL
test2,,{PlayerName}은(는) 몸통박치기를 사용했다!,,,TRUE,,EOL
